checking_status,duration_months,credit_history,purpose,credit_amount,savings_status,employment_since,installment_rate_pct,personal_status_sex,other_debtors,residence_since,property_magnitude,age,other_installment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,is_high_risk
sin_cuenta_corriente,30,cuenta_critica_otros_bancos,radio_tv,6742,desconocido_sin_cuenta_ahorro,4_a_7_anios,2,hombre_soltero,ninguno,3,seguro_vida_o_similar,36,ninguno,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,24,pagados_hasta_ahora,coche_usado,7814,menos_de_100_DM,4_a_7_anios,3,hombre_soltero,ninguno,3,coche_u_otro,38,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,0
sin_cuenta_corriente,24,pagados_hasta_ahora,coche_usado,9277,desconocido_sin_cuenta_ahorro,1_a_4_anios,2,hombre_divorciado_separado,ninguno,4,desconocido_sin_propiedad,48,ninguno,gratuita,1,empleado_cualificado,1,si,si,0
0_a_200_DM,30,cuenta_critica_otros_bancos,coche_nuevo,2181,desconocido_sin_cuenta_ahorro,7_anios_o_mas,4,hombre_soltero,ninguno,4,inmueble,36,ninguno,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,18,cuenta_critica_otros_bancos,radio_tv,1098,menos_de_100_DM,desempleado,4,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,65,ninguno,propia,2,no_cualificado_no_residente,1,no,si,0
0_a_200_DM,24,pagados_hasta_ahora,mobiliario,4057,menos_de_100_DM,4_a_7_anios,3,hombre_divorciado_separado,ninguno,3,coche_u_otro,43,ninguno,propia,1,empleado_cualificado,1,si,si,1
menos_de_0_DM,12,pagados_hasta_ahora,educacion,795,menos_de_100_DM,menos_de_1_anio,4,mujer_divorciada_separada_casada,ninguno,4,seguro_vida_o_similar,53,ninguno,propia,1,empleado_cualificado,1,no,si,1
0_a_200_DM,24,cuenta_critica_otros_bancos,negocio,2825,desconocido_sin_cuenta_ahorro,4_a_7_anios,4,hombre_soltero,ninguno,3,desconocido_sin_propiedad,34,ninguno,propia,2,empleado_cualificado,2,si,si,0
0_a_200_DM,48,pagados_hasta_ahora,negocio,15672,menos_de_100_DM,1_a_4_anios,2,hombre_soltero,ninguno,2,coche_u_otro,23,ninguno,propia,1,empleado_cualificado,1,si,si,1
sin_cuenta_corriente,36,cuenta_critica_otros_bancos,coche_nuevo,6614,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,coche_u_otro,34,ninguno,propia,2,directivo_autonomo_alta_cualificacion,1,si,si,0
sin_cuenta_corriente,28,todos_pagados_en_este_banco,coche_usado,7824,desconocido_sin_cuenta_ahorro,menos_de_1_anio,3,hombre_soltero,avalista,4,inmueble,40,banco,alquiler,2,empleado_cualificado,2,si,si,0
menos_de_0_DM,27,cuenta_critica_otros_bancos,negocio,2442,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,coche_u_otro,43,tiendas,propia,4,directivo_autonomo_alta_cualificacion,2,si,si,0
sin_cuenta_corriente,15,cuenta_critica_otros_bancos,radio_tv,1829,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,coche_u_otro,46,ninguno,propia,2,empleado_cualificado,1,si,si,0
menos_de_0_DM,12,cuenta_critica_otros_bancos,coche_nuevo,2171,menos_de_100_DM,1_a_4_anios,4,hombre_soltero,ninguno,4,seguro_vida_o_similar,38,banco,propia,2,no_cualificado_residente,1,no,no,0
0_a_200_DM,36,cuenta_critica_otros_bancos,coche_usado,5800,menos_de_100_DM,1_a_4_anios,3,hombre_soltero,ninguno,4,coche_u_otro,34,ninguno,propia,2,empleado_cualificado,1,si,si,0
sin_cuenta_corriente,18,cuenta_critica_otros_bancos,radio_tv,1169,desconocido_sin_cuenta_ahorro,1_a_4_anios,4,hombre_soltero,ninguno,3,seguro_vida_o_similar,29,ninguno,propia,2,empleado_cualificado,1,si,si,0
sin_cuenta_corriente,36,retraso_en_pagos_previos,coche_usado,8947,desconocido_sin_cuenta_ahorro,4_a_7_anios,3,hombre_soltero,ninguno,2,coche_u_otro,31,tiendas,propia,1,directivo_autonomo_alta_cualificacion,2,si,si,0
menos_de_0_DM,21,pagados_hasta_ahora,radio_tv,2606,menos_de_100_DM,menos_de_1_anio,4,mujer_divorciada_separada_casada,ninguno,4,seguro_vida_o_similar,28,ninguno,alquiler,1,directivo_autonomo_alta_cualificacion,1,si,si,0
sin_cuenta_corriente,12,cuenta_critica_otros_bancos,mobiliario,1592,1000_DM_o_mas,4_a_7_anios,3,mujer_divorciada_separada_casada,ninguno,2,seguro_vida_o_similar,35,ninguno,propia,1,empleado_cualificado,1,no,no,0
sin_cuenta_corriente,15,pagados_hasta_ahora,mobiliario,2186,desconocido_sin_cuenta_ahorro,4_a_7_anios,1,mujer_divorciada_separada_casada,ninguno,4,inmueble,33,banco,alquiler,1,no_cualificado_residente,1,no,si,0
menos_de_0_DM,18,pagados_hasta_ahora,mobiliario,4153,menos_de_100_DM,1_a_4_anios,2,hombre_soltero,codeudor,3,coche_u_otro,42,ninguno,propia,1,empleado_cualificado,1,no,si,1
menos_de_0_DM,16,cuenta_critica_otros_bancos,coche_nuevo,2625,menos_de_100_DM,7_anios_o_mas,2,hombre_soltero,avalista,4,seguro_vida_o_similar,43,banco,alquiler,1,empleado_cualificado,1,si,si,1
sin_cuenta_corriente,20,cuenta_critica_otros_bancos,coche_nuevo,3485,desconocido_sin_cuenta_ahorro,menos_de_1_anio,2,hombre_divorciado_separado,ninguno,4,inmueble,44,ninguno,propia,2,empleado_cualificado,1,si,si,0
sin_cuenta_corriente,36,cuenta_critica_otros_bancos,coche_usado,10477,desconocido_sin_cuenta_ahorro,7_anios_o_mas,2,hombre_soltero,ninguno,4,desconocido_sin_propiedad,42,ninguno,gratuita,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,15,pagados_hasta_ahora,radio_tv,1386,desconocido_sin_cuenta_ahorro,1_a_4_anios,4,hombre_casado_viudo,ninguno,2,inmueble,40,ninguno,alquiler,1,empleado_cualificado,1,si,si,0
sin_cuenta_corriente,24,pagados_hasta_ahora,radio_tv,,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,1,inmueble,36,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,0
menos_de_0_DM,12,pagados_hasta_ahora,radio_tv,1107,menos_de_100_DM,1_a_4_anios,2,hombre_soltero,ninguno,2,inmueble,20,ninguno,alquiler,1,directivo_autonomo_alta_cualificacion,2,si,si,0
menos_de_0_DM,21,pagados_hasta_ahora,coche_nuevo,3763,desconocido_sin_cuenta_ahorro,4_a_7_anios,2,hombre_soltero,codeudor,2,inmueble,24,ninguno,propia,1,no_cualificado_residente,1,no,no,0
0_a_200_DM,36,pagados_hasta_ahora,educacion,3711,desconocido_sin_cuenta_ahorro,1_a_4_anios,2,hombre_casado_viudo,ninguno,2,coche_u_otro,27,ninguno,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,15,retraso_en_pagos_previos,coche_usado,3594,menos_de_100_DM,menos_de_1_anio,1,mujer_divorciada_separada_casada,ninguno,2,seguro_vida_o_similar,46,ninguno,propia,2,no_cualificado_residente,1,no,si,0
0_a_200_DM,9,pagados_hasta_ahora,coche_nuevo,3195,desconocido_sin_cuenta_ahorro,1_a_4_anios,1,mujer_divorciada_separada_casada,ninguno,2,inmueble,33,ninguno,propia,1,no_cualificado_residente,1,no,si,0
sin_cuenta_corriente,36,retraso_en_pagos_previos,radio_tv,4454,menos_de_100_DM,1_a_4_anios,4,mujer_divorciada_separada_casada,ninguno,4,inmueble,34,ninguno,propia,2,empleado_cualificado,1,no,si,0
0_a_200_DM,24,cuenta_critica_otros_bancos,mobiliario,4736,menos_de_100_DM,menos_de_1_anio,2,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,25,banco,propia,1,no_cualificado_residente,1,no,si,1
0_a_200_DM,30,pagados_hasta_ahora,radio_tv,2991,desconocido_sin_cuenta_ahorro,7_anios_o_mas,2,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,25,ninguno,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,11,pagados_hasta_ahora,negocio,2142,1000_DM_o_mas,7_anios_o_mas,1,hombre_divorciado_separado,ninguno,2,inmueble,28,ninguno,propia,1,empleado_cualificado,1,si,si,0
menos_de_0_DM,24,todos_pagados_en_este_banco,negocio,3161,menos_de_100_DM,1_a_4_anios,4,hombre_soltero,ninguno,2,seguro_vida_o_similar,31,ninguno,alquiler,1,empleado_cualificado,1,si,si,1
0_a_200_DM,48,sin_creditos_previos,otros,18424,menos_de_100_DM,1_a_4_anios,1,mujer_divorciada_separada_casada,ninguno,2,seguro_vida_o_similar,32,banco,propia,1,directivo_autonomo_alta_cualificacion,1,si,no,1
sin_cuenta_corriente,10,pagados_hasta_ahora,coche_usado,2848,100_a_500_DM,1_a_4_anios,1,hombre_soltero,codeudor,2,inmueble,32,ninguno,propia,1,empleado_cualificado,2,no,si,0
menos_de_0_DM,6,pagados_hasta_ahora,coche_nuevo,14896,menos_de_100_DM,7_anios_o_mas,1,hombre_soltero,ninguno,4,desconocido_sin_propiedad,68,banco,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,1
menos_de_0_DM,24,pagados_hasta_ahora,mobiliario,2359,100_a_500_DM,desempleado,1,hombre_divorciado_separado,ninguno,1,seguro_vida_o_similar,33,ninguno,propia,1,empleado_cualificado,1,no,si,1
menos_de_0_DM,24,pagados_hasta_ahora,mobiliario,3345,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,2,seguro_vida_o_similar,39,ninguno,alquiler,1,directivo_autonomo_alta_cualificacion,1,si,si,1
sin_cuenta_corriente,18,cuenta_critica_otros_bancos,mobiliario,1817,menos_de_100_DM,1_a_4_anios,4,mujer_divorciada_separada_casada,ninguno,2,desconocido_sin_propiedad,28,ninguno,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,48,retraso_en_pagos_previos,radio_tv,12749,500_a_1000_DM,4_a_7_anios,4,hombre_soltero,ninguno,1,coche_u_otro,37,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,0
menos_de_0_DM,9,pagados_hasta_ahora,radio_tv,1366,menos_de_100_DM,menos_de_1_anio,3,mujer_divorciada_separada_casada,ninguno,4,seguro_vida_o_similar,22,ninguno,alquiler,1,empleado_cualificado,1,no,si,1
0_a_200_DM,12,pagados_hasta_ahora,coche_nuevo,2002,menos_de_100_DM,4_a_7_anios,3,hombre_soltero,ninguno,4,seguro_vida_o_similar,30,ninguno,alquiler,1,empleado_cualificado,2,si,si,0
menos_de_0_DM,24,todos_pagados_en_este_banco,mobiliario,6872,menos_de_100_DM,menos_de_1_anio,2,hombre_divorciado_separado,ninguno,1,seguro_vida_o_similar,55,banco,propia,1,empleado_cualificado,1,si,si,1
menos_de_0_DM,12,todos_pagados_en_este_banco,coche_nuevo,697,menos_de_100_DM,menos_de_1_anio,4,hombre_soltero,ninguno,2,coche_u_otro,46,banco,propia,2,empleado_cualificado,1,si,si,1
menos_de_0_DM,18,cuenta_critica_otros_bancos,mobiliario,1049,menos_de_100_DM,menos_de_1_anio,4,mujer_divorciada_separada_casada,ninguno,4,seguro_vida_o_similar,21,ninguno,alquiler,1,empleado_cualificado,1,no,si,0
menos_de_0_DM,48,pagados_hasta_ahora,coche_usado,10297,menos_de_100_DM,4_a_7_anios,4,hombre_soltero,ninguno,4,d,39,tiendas,gratuita,3,empleado_cualificado,2,si,si,1
sin_cuenta_corriente,30,pagados_hasta_ahora,radio_tv,1867,desconocido_sin_cuenta_ahorro,7_anios_o_mas,4,hombre_soltero,ninguno,4,coche_u_otro,58,ninguno,propia,1,empleado_cualificado,1,si,si,0
menos_de_0_DM,12,retraso_en_pagos_previos,coche_nuevo,1344,menos_de_100_DM,1_a_4_anios,4,hombre_soltero,ninguno,2,inmueble,43,ninguno,propia,2,no_cualificado_residente,2,no,si,0
menos_de_0_DM,24,pagados_hasta_ahora,mobiliario,1747,menos_de_100_DM,menos_de_1_anio,4,hombre_soltero,codeudor,1,seguro_vida_o_similar,24,ninguno,propia,1,no_cualificado_residente,1,no,no,0
0_a_200_DM,9,pagados_hasta_ahora,radio_tv,1670,menos_de_100_DM,menos_de_1_anio,4,mujer_divorciada_separada_casada,ninguno,2,coche_u_otro,22,ninguno,propia,1,empleado_cualificado,1,si,si,1
sin_cuenta_corriente,9,cuenta_critica_otros_bancos,coche_nuevo,1224,menos_de_100_DM,1_a_4_anios,3,hombre_soltero,ninguno,1,inmueble,30,ninguno,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,12,cuenta_critica_otros_bancos,radio_tv,522,500_a_1000_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,seguro_vida_o_similar,42,ninguno,propia,2,empleado_cualificado,2,si,si,0
menos_de_0_DM,12,pagados_hasta_ahora,radio_tv,1498,menos_de_100_DM,1_a_4_anios,4,mujer_divorciada_separada_casada,ninguno,1,coche_u_otro,23,banco,propia,1,empleado_cualificado,1,no,si,0
0_a_200_DM,30,retraso_en_pagos_previos,radio_tv,1919,100_a_500_DM,menos_de_1_anio,4,hombre_soltero,ninguno,3,desconocido_sin_propiedad,30,tiendas,propia,2,directivo_autonomo_alta_cualificacion,1,no,si,1
200_DM_o_mas,9,pagados_hasta_ahora,radio_tv,745,menos_de_100_DM,1_a_4_anios,3,mujer_divorciada_separada_casada,ninguno,2,inmueble,28,ninguno,propia,1,no_cualificado_residente,1,no,si,1
0_a_200_DM,6,pagados_hasta_ahora,radio_tv,2063,menos_de_100_DM,menos_de_1_anio,4,hombre_casado_viudo,ninguno,3,coche_u_otro,30,ninguno,alquiler,1,directivo_autonomo_alta_cualificacion,1,si,si,0
0_a_200_DM,60,pagados_hasta_ahora,educacion,6288,menos_de_100_DM,1_a_4_anios,4,hombre_soltero,ninguno,4,desconocido_sin_propiedad,42,ninguno,gratuita,1,empleado_cualificado,1,no,si,1
sin_cuenta_corriente,24,cuenta_critica_otros_bancos,coche_usado,6842,desconocido_sin_cuenta_ahorro,1_a_4_anios,2,hombre_soltero,ninguno,4,seguro_vida_o_similar,46,ninguno,propia,2,directivo_autonomo_alta_cualificacion,2,si,si,0
sin_cuenta_corriente,12,pagados_hasta_ahora,coche_nuevo,3527,desconocido_sin_cuenta_ahorro,menos_de_1_anio,2,hombre_soltero,ninguno,3,seguro_vida_o_similar,45,ninguno,propia,1,directivo_autonomo_alta_cualificacion,2,si,si,0
sin_cuenta_corriente,10,pagados_hasta_ahora,coche_nuevo,1546,menos_de_100_DM,1_a_4_anios,3,hombre_soltero,ninguno,2,inmueble,31,ninguno,propia,1,no_cualificado_residente,2,no,no,0
sin_cuenta_corriente,24,pagados_hasta_ahora,mobiliario,929,desconocido_sin_cuenta_ahorro,4_a_7_anios,4,hombre_soltero,ninguno,2,coche_u_otro,31,tiendas,propia,1,empleado_cualificado,1,si,si,0
sin_cuenta_corriente,4,cuenta_critica_otros_bancos,coche_nuevo,1455,menos_de_100_DM,4_a_7_anios,2,hombre_soltero,ninguno,1,inmueble,42,ninguno,propia,3,no_cualificado_residente,2,no,si,0
menos_de_0_DM,15,pagados_hasta_ahora,mobiliario,1845,menos_de_100_DM,menos_de_1_anio,4,mujer_divorciada_separada_casada,avalista,1,seguro_vida_o_similar,46,ninguno,alquiler,1,empleado_cualificado,1,no,si,0
0_a_200_DM,48,sin_creditos_previos,coche_nuevo,8358,500_a_1000_DM,menos_de_1_anio,1,mujer_divorciada_separada_casada,ninguno,1,coche_u_otro,30,ninguno,propia,2,empleado_cualificado,1,no,si,0
menos_de_0_DM,24,todos_pagados_en_este_banco,mobiliario,3349,500_a_1000_DM,menos_de_1_anio,4,hombre_soltero,ninguno,4,desconocido_sin_propiedad,30,ninguno,gratuita,1,empleado_cualificado,2,si,si,1
sin_cuenta_corriente,12,pagados_hasta_ahora,coche_nuevo,2859,desconocido_sin_cuenta_ahorro,desempleado,4,hombre_soltero,ninguno,4,desconocido_sin_propiedad,38,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,0
sin_cuenta_corriente,18,pagados_hasta_ahora,mobiliario,1533,menos_de_100_DM,menos_de_1_anio,4,hombre_casado_viudo,codeudor,1,seguro_vida_o_similar,43,ninguno,propia,1,no_cualificado_residente,2,no,si,1
sin_cuenta_corriente,24,pagados_hasta_ahora,radio_tv,3621,100_a_500_DM,7_anios_o_mas,2,hombre_soltero,ninguno,4,coche_u_otro,31,ninguno,propia,2,empleado_cualificado,1,no,si,1
0_a_200_DM,18,cuenta_critica_otros_bancos,negocio,3590,menos_de_100_DM,desempleado,3,hombre_casado_viudo,ninguno,3,coche_u_otro,40,ninguno,propia,3,no_cualificado_no_residente,2,si,si,0
menos_de_0_DM,36,retraso_en_pagos_previos,negocio,2145,menos_de_100_DM,4_a_7_anios,2,hombre_soltero,ninguno,1,coche_u_otro,24,ninguno,propia,2,empleado_cualificado,1,si,si,1
0_a_200_DM,24,pagados_hasta_ahora,coche_usado,4113,500_a_1000_DM,menos_de_1_anio,3,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,28,ninguno,alquiler,1,empleado_cualificado,1,no,si,1
sin_cuenta_corriente,36,pagados_hasta_ahora,mobiliario,10974,menos_de_100_DM,desempleado,4,mujer_divorciada_separada_casada,ninguno,2,coche_u_otro,26,ninguno,propia,2,directivo_autonomo_alta_cualificacion,1,si,si,1
menos_de_0_DM,12,pagados_hasta_ahora,coche_nuevo,1893,menos_de_100_DM,1_a_4_anios,4,mujer_divorciada_separada_casada,avalista,4,seguro_vida_o_similar,29,ninguno,propia,1,empleado_cualificado,1,si,si,0
menos_de_0_DM,24,cuenta_critica_otros_bancos,radio_tv,1231,1000_DM_o_mas,7_anios_o_mas,4,mujer_divorciada_separada_casada,ninguno,4,seguro_vida_o_similar,57,ninguno,alquiler,2,directivo_autonomo_alta_cualificacion,1,si,si,0
200_DM_o_mas,30,cuenta_critica_otros_bancos,radio_tv,3656,desconocido_sin_cuenta_ahorro,7_anios_o_mas,4,hombre_soltero,ninguno,4,seguro_vida_o_similar,49,tiendas,propia,2,no_cualificado_residente,1,no,si,0
0_a_200_DM,9,cuenta_critica_otros_bancos,radio_tv,1154,menos_de_100_DM,7_anios_o_mas,2,hombre_soltero,ninguno,4,inmueble,37,ninguno,propia,3,no_cualificado_residente,1,no,si,0
menos_de_0_DM,28,pagados_hasta_ahora,coche_nuevo,4006,menos_de_100_DM,1_a_4_anios,3,hombre_soltero,ninguno,2,coche_u_otro,45,ninguno,propia,1,no_cualificado_residente,1,no,si,1
0_a_200_DM,24,pagados_hasta_ahora,mobiliario,3069,100_a_500_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,desconocido_sin_propiedad,30,ninguno,gratuita,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,6,cuenta_critica_otros_bancos,radio_tv,1740,menos_de_100_DM,7_anios_o_mas,2,hombre_casado_viudo,ninguno,2,inmueble,30,ninguno,alquiler,2,empleado_cualificado,1,no,si,0
0_a_200_DM,21,retraso_en_pagos_previos,coche_nuevo,2353,menos_de_100_DM,1_a_4_anios,1,hombre_divorciado_separado,ninguno,4,seguro_vida_o_similar,47,ninguno,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,15,pagados_hasta_ahora,coche_nuevo,3556,desconocido_sin_cuenta_ahorro,1_a_4_anios,3,hombre_soltero,ninguno,2,desconocido_sin_propiedad,29,ninguno,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,24,pagados_hasta_ahora,radio_tv,2397,500_a_1000_DM,7_anios_o_mas,3,hombre_soltero,ninguno,2,coche_u_otro,35,banco,propia,2,empleado_cualificado,1,si,si,1
0_a_200_DM,6,pagados_hasta_ahora,reparaciones,454,menos_de_100_DM,menos_de_1_anio,3,hombre_casado_viudo,ninguno,1,seguro_vida_o_similar,22,ninguno,propia,1,no_cualificado_residente,1,no,si,0
0_a_200_DM,30,pagados_hasta_ahora,radio_tv,1715,desconocido_sin_cuenta_ahorro,1_a_4_anios,4,mujer_divorciada_separada_casada,ninguno,1,coche_u_otro,26,ninguno,propia,1,empleado_cualificado,1,no,si,0
0_a_200_DM,27,cuenta_critica_otros_bancos,radio_tv,2520,500_a_1000_DM,1_a_4_anios,4,hombre_soltero,ninguno,2,seguro_vida_o_similar,23,ninguno,propia,2,no_cualificado_residente,1,no,si,1
sin_cuenta_corriente,15,pagados_hasta_ahora,radio_tv,3568,menos_de_100_DM,7_anios_o_mas,4,mujer_divorciada_separada_casada,ninguno,2,coche_u_otro,54,banco,alquiler,1,directivo_autonomo_alta_cualificacion,1,si,si,0
sin_cuenta_corriente,42,pagados_hasta_ahora,radio_tv,,desconocido_sin_cuenta_ahorro,4_a_7_anios,2,hombre_casado_viudo,ninguno,4,seguro_vida_o_similar,29,ninguno,alquiler,1,empleado_cualificado,1,si,si,0
menos_de_0_DM,11,cuenta_critica_otros_bancos,coche_nuevo,3939,menos_de_100_DM,1_a_4_anios,1,hombre_soltero,ninguno,2,inmueble,40,ninguno,propia,2,no_cualificado_residente,2,no,si,0
0_a_200_DM,15,pagados_hasta_ahora,reparaciones,1514,100_a_500_DM,1_a_4_anios,4,hombre_soltero,,2,inmueble,22,ninguno,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,24,pagados_hasta_ahora,coche_nuevo,7393,menos_de_100_DM,1_a_4_anios,1,hombre_soltero,ninguno,4,seguro_vida_o_similar,43,ninguno,propia,1,no_cualificado_residente,2,no,si,0
menos_de_0_DM,24,todos_pagados_en_este_banco,coche_nuevo,1193,menos_de_100_DM,desempleado,1,mujer_divorciada_separada_casada,codeudor,4,desconocido_sin_propiedad,29,ninguno,alquiler,2,no_cualificado_no_residente,1,no,si,1
menos_de_0_DM,60,pagados_hasta_ahora,negocio,7297,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,codeudor,4,desconocido_sin_propiedad,36,ninguno,alquiler,1,empleado_cualificado,1,no,si,1
sin_cuenta_corriente,30,cuenta_critica_otros_bancos,radio_tv,2831,menos_de_100_DM,1_a_4_anios,4,mujer_divorciada_separada_casada,ninguno,2,coche_u_otro,33,ninguno,propia,1,empleado_cualificado,1,si,si,0
200_DM_o_mas,24,pagados_hasta_ahora,radio_tv,1258,500_a_1000_DM,1_a_4_anios,3,mujer_divorciada_separada_casada,ninguno,3,coche_u_otro,57,ninguno,propia,1,no_cualificado_residente,1,no,si,0
0_a_200_DM,6,pagados_hasta_ahora,radio_tv,753,menos_de_100_DM,1_a_4_anios,2,mujer_divorciada_separada_casada,avalista,3,inmueble,64,ninguno,propia,1,empleado_cualificado,1,no,si,0
0_a_200_DM,18,retraso_en_pagos_previos,negocio,2427,desconocido_sin_cuenta_ahorro,7_anios_o_mas,4,hombre_soltero,ninguno,2,seguro_vida_o_similar,42,ninguno,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,24,retraso_en_pagos_previos,coche_nuevo,2538,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,coche_u_otro,47,ninguno,propia,2,no_cualificado_residente,2,no,si,1
0_a_200_DM,15,todos_pagados_en_este_banco,coche_nuevo,1264,100_a_500_DM,1_a_4_anios,2,hombre_casado_viudo,ninguno,2,seguro_vida_o_similar,25,ninguno,alquiler,1,empleado_cualificado,1,no,si,1
0_a_200_DM,30,cuenta_critica_otros_bancos,mobiliario,8386,menos_de_100_DM,4_a_7_anios,2,hombre_soltero,ninguno,2,seguro_vida_o_similar,49,ninguno,propia,1,empleado_cualificado,1,no,si,1
sin_cuenta_corriente,48,pagados_hasta_ahora,negocio,4844,menos_de_100_DM,desempleado,3,hombre_soltero,ninguno,2,coche_u_otro,33,banco,alquiler,1,directivo_autonomo_alta_cualificacion,1,si,si,1
200_DM_o_mas,21,pagados_hasta_ahora,coche_nuevo,2923,100_a_500_DM,1_a_4_anios,1,mujer_divorciada_separada_casada,ninguno,1,coche_u_otro,28,banco,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,0
menos_de_0_DM,36,pagados_hasta_ahora,coche_usado,8229,menos_de_100_DM,1_a_4_anios,2,hombre_soltero,ninguno,2,seguro_vida_o_similar,26,ninguno,propia,1,empleado_cualificado,2,no,si,1
sin_cuenta_corriente,24,cuenta_critica_otros_bancos,mobiliario,2028,menos_de_100_DM,4_a_7_anios,2,hombre_soltero,ninguno,2,seguro_vida_o_similar,30,ninguno,propia,2,no_cualificado_residente,1,no,si,0
menos_de_0_DM,15,cuenta_critica_otros_bancos,mobiliario,1433,menos_de_100_DM,1_a_4_anios,4,mujer_divorciada_separada_casada,ninguno,3,seguro_vida_o_similar,25,ninguno,alquiler,2,empleado_cualificado,1,no,si,0
200_DM_o_mas,42,sin_creditos_previos,negocio,6289,menos_de_100_DM,menos_de_1_anio,2,hombre_divorciado_separado,ninguno,1,seguro_vida_o_similar,33,ninguno,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,13,pagados_hasta_ahora,radio_tv,1409,100_a_500_DM,desempleado,2,mujer_divorciada_separada_casada,ninguno,4,inmueble,64,ninguno,propia,1,empleado_cualificado,1,no,si,0
menos_de_0_DM,24,pagados_hasta_ahora,coche_usado,6579,menos_de_100_DM,desempleado,4,hombre_soltero,ninguno,2,desconocido_sin_propiedad,29,ninguno,gratuita,1,directivo_autonomo_alta_cualificacion,1,si,si,0
0_a_200_DM,24,cuenta_critica_otros_bancos,radio_tv,1743,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,2,seguro_vida_o_similar,48,ninguno,propia,2,no_cualificado_residente,1,no,si,0
